Idade,Renda,Tempo_Cliente,Interacoes,Compra
57,10780,8,37,0
24,11068,7,17,1
47,4663,8,18,0
35,13087,4,22,1
41,6081,2,42,0
23,8674,4,25,0
68,14256,5,7,1
21,12606,4,14,1
20,1961,8,27,0
66,7082,5,45,1
68,5341,9,12,1
64,12040,7,39,0
23,12735,7,2,1
43,5374,5,22,0
61,12013,3,11,1
68,10044,8,21,0
55,4581,4,34,0
28,13718,3,2,1
69,11681,4,42,1
46,6380,1,32,1
37,13023,8,47,0
27,14566,9,26,0
43,12724,3,25,1
65,3312,6,3,0
44,7658,4,9,0
67,3492,9,43,1
31,3270,2,49,0
53,7701,3,29,0
29,8607,1,29,1
69,14094,7,42,1
40,9460,9,27,1
38,8208,1,47,1
25,11890,3,14,1
56,7184,7,36,0
26,12594,3,18,1
41,5077,3,22,0
48,6294,3,16,0
42,1432,4,3,1
34,8616,4,18,0
59,1802,8,0,1
46,7134,5,35,1
20,14218,3,42,0
38,7466,5,46,0
25,5995,9,42,0
31,2303,6,20,0
56,6213,4,6,1
33,8007,1,25,1
35,12120,8,19,0
48,14516,5,1,1
28,13855,9,24,1
55,9934,7,45,1
37,9874,2,5,1
63,4058,2,29,1
62,2849,8,36,0
21,14702,5,32,1
37,8816,5,36,0
48,2301,6,27,1
37,10987,7,29,0
28,10087,4,44,0
67,14219,9,9,1
18,9672,8,14,1
61,5037,6,18,0
35,14762,1,11,1
56,1290,6,34,0
61,7944,1,30,1
50,11886,5,11,1
53,13002,6,39,0
35,11166,2,11,0
64,14688,3,21,1
48,13206,7,25,0
52,9381,5,45,0
56,6314,9,6,0
55,6695,8,42,0
32,9568,9,2,1
64,7826,6,35,0
23,14329,2,40,0
25,1258,6,43,0
57,1826,5,31,0
39,3419,4,46,0
18,11022,9,6,0
30,7975,2,46,0
41,12208,3,41,0
38,8932,4,15,0
62,7203,7,35,0
60,3152,1,42,1
21,10641,9,22,1
24,12116,5,12,1
29,4332,1,44,0
30,6886,8,7,1
61,4117,3,49,1
33,5739,1,35,1
23,4597,7,21,0
31,6596,4,30,1
68,3314,5,37,0
65,14243,2,46,1
48,2557,4,13,0
53,2716,5,4,1
54,12659,4,30,0
58,10364,3,8,1
52,9014,5,7,1
27,3327,2,11,0
34,13812,1,4,1
68,12103,7,31,0
59,6401,3,33,1
47,10699,6,25,1
61,11156,8,11,1
24,5893,3,32,1
35,12327,9,8,1
36,9008,5,0,1
32,8803,8,14,1
56,13709,2,33,1
61,12921,2,34,1
39,10096,6,26,0
56,5821,2,7,0
59,6559,6,5,0
47,4199,9,21,0
37,3341,3,40,0
49,14460,8,43,0
59,4398,3,39,1
42,6259,9,35,0
40,3851,5,46,0
22,2145,8,12,1
67,12786,1,10,1
58,1383,1,12,0
47,11178,9,44,1
65,11522,7,6,0
56,12003,5,44,1
44,14758,1,30,1
59,10158,3,3,1
54,14129,9,47,1
24,14904,3,35,0
22,9810,5,6,1
32,2019,2,37,0
68,9000,5,32,0
59,11145,7,10,1
25,5044,5,27,0
26,1205,5,15,0
28,12984,4,44,0
39,9830,4,23,1
51,4617,5,48,0
52,1063,2,24,1
30,12280,6,25,0
28,14746,2,21,1
49,4832,9,15,0
59,4176,6,43,1
32,8607,5,18,1
55,13120,3,48,0
18,12883,9,10,1
63,4805,8,45,0
67,14999,3,0,1
41,5323,1,30,1
60,5797,1,34,1
57,5023,8,13,0
39,1394,7,44,0
20,10428,7,9,1
31,11972,3,2,1
19,2859,6,27,0
49,14985,5,9,1
65,7441,5,41,1
55,6544,6,25,0
50,2020,8,21,1
63,7904,9,30,1
59,4472,5,31,0
23,8747,7,35,0
58,13840,1,6,1
56,6517,5,7,1
42,14571,3,46,1
51,7369,2,28,1
28,11961,3,7,1
63,1332,9,5,1
54,5425,9,24,1
58,12149,2,41,0
24,10480,9,36,0
63,11410,3,27,0
65,8059,3,31,0
39,11240,5,34,1
65,1875,4,12,0
56,12100,1,10,1
27,6840,1,6,1
38,3288,5,47,0
23,5679,4,46,0
66,13048,8,9,1
18,13244,2,26,0
51,5696,8,5,1
31,14626,6,6,1
53,7616,9,43,1
44,7100,6,17,0
26,11380,7,12,1
23,12596,8,12,1
48,5782,1,13,1
34,6725,7,15,1
60,6580,7,17,1
53,14991,3,47,1
38,5486,7,43,0
44,2078,4,29,0
58,8218,6,12,1
45,5585,2,37,0
33,2355,4,48,0
52,7017,4,22,1
53,9186,5,18,1
52,9461,6,7,1
62,13649,4,16,0
36,5240,6,35,0
38,9780,9,7,1
50,10344,4,33,1
40,9566,7,29,0
23,2646,7,5,1
49,4072,8,39,0
39,4438,2,42,0
20,11777,1,45,1
52,2651,9,2,0
33,6293,9,23,0
59,12297,4,27,1
42,13605,4,23,1
34,13007,3,11,1
56,5680,3,34,0
30,11802,5,35,1
45,12474,5,18,0
28,2750,4,47,0
27,11792,5,36,1
56,13598,3,38,1
41,3971,6,17,1
55,5189,8,2,1
41,13476,6,8,1
50,5742,7,45,0
34,2741,8,37,0
61,12777,7,21,1
53,10706,5,20,1
52,4824,6,14,1
23,4841,6,47,0
33,14979,9,10,1
62,7197,5,26,0
45,8643,4,33,0
58,6067,2,29,1
49,13381,4,35,0
43,3361,2,5,1
28,2966,7,11,0
69,12836,6,13,1
42,9551,6,35,0
48,10173,1,21,1
38,11001,3,14,1
62,13685,2,31,1
68,5632,4,42,0
20,1393,9,29,0
29,10571,8,22,0
68,1047,1,15,0
57,10647,7,38,0
63,3748,1,11,0
58,11292,9,19,1
42,3288,9,45,0
34,8048,3,32,0
55,8562,2,13,1
53,12322,8,30,1
53,2209,6,36,0
36,2164,3,49,0
61,14248,5,29,1
19,11214,9,25,0
34,9074,8,36,0
47,10272,2,17,1
64,5545,4,34,0
27,9045,9,47,0
52,14417,8,9,1
69,4539,3,49,0
53,13720,2,17,1
50,10895,4,0,1
18,14134,2,44,1
35,4411,7,2,0
21,2537,6,44,0
64,7069,1,33,1
44,14710,2,41,1
42,8009,8,5,1
45,11421,8,25,1
39,10517,6,21,1
59,1182,7,19,0
42,13219,2,28,1
34,2533,1,39,0
61,14406,6,26,1
69,12677,3,22,1
29,1155,1,1,0
33,6811,1,10,0
54,11336,3,16,1
33,14224,7,43,1
34,10584,2,36,1
48,5884,4,37,1
32,8977,4,18,0
30,7156,6,31,0
57,6420,7,17,0
44,1857,2,35,0
38,13469,1,10,1
19,6274,6,23,1
25,5007,3,13,1
59,5858,6,48,1
24,14702,2,10,1
27,12171,7,38,1
21,5678,8,29,0
60,12859,5,1,1
58,7039,9,34,1
53,5976,6,28,0
52,13595,3,17,1
60,2699,2,34,1
20,7834,7,26,0
35,12808,1,4,1
68,11292,1,4,1
63,11455,8,22,1
60,9905,6,21,1
41,3085,3,27,0
49,2451,9,24,1
51,8428,1,3,1
19,2397,5,45,0
19,7174,1,32,0
27,14087,7,26,0
40,9616,1,22,1
32,2028,4,37,0
29,1690,2,3,1
60,8898,9,36,0
34,8963,3,28,1
35,5010,6,0,0
31,4579,7,41,0
34,12019,2,2,1
32,12716,1,3,1
29,1199,2,17,0
33,6392,8,45,0
49,9967,9,6,1
40,1225,8,0,0
55,5566,1,28,0
51,3065,2,12,1
51,10970,4,25,1
33,9820,8,23,0
51,11249,9,27,1
57,1040,7,5,1
24,3091,8,8,1
50,3244,9,36,0
21,9490,4,26,1
60,13496,4,36,1
69,7062,3,30,1
24,9650,7,43,1
35,1878,4,19,0
21,14999,1,20,1
66,11002,8,28,1
28,9980,1,23,1
60,8403,3,39,0
37,4895,9,3,0
28,9574,1,12,1
32,2450,1,35,0
63,12607,3,47,0
34,6373,7,44,1
51,3595,6,9,0
67,13794,5,20,1
65,4589,4,49,1
29,9521,5,44,0
59,12246,5,47,0
45,11727,7,15,1
65,5909,6,46,0
52,7625,9,30,0
25,8699,3,13,0
44,10211,7,17,1
39,12700,6,14,1
41,6541,3,0,1
19,14310,7,32,0
48,8970,7,48,0
39,6281,1,31,0
18,4821,6,10,0
31,13721,7,37,1
42,14870,2,15,1
53,2827,3,3,1
53,5111,9,49,0
58,9811,8,13,0
20,1688,1,40,0
22,11304,3,34,0
18,13862,3,45,1
36,1819,3,7,0
50,7216,2,45,0
59,3251,5,47,0
47,3301,3,38,0
29,12835,3,47,0
27,3660,1,33,0
51,6648,6,46,0
33,11434,9,0,1
57,11490,6,11,1
63,6662,6,30,0
46,12746,4,47,0
32,1954,1,29,0
65,7453,2,38,0
28,4941,2,15,1
61,14492,1,40,1
51,5748,2,13,1
53,8412,5,20,0
47,13562,4,23,1
52,2247,8,42,0
26,6486,3,0,1
35,13826,4,35,1
36,10465,8,49,0
56,7886,1,10,1
21,1012,7,24,0
23,8475,6,12,0
68,5705,5,15,0
50,3239,1,28,1
49,1697,2,18,0
33,3066,5,41,0
28,11578,9,14,1
39,7914,7,18,0
53,5674,7,30,0
67,3073,1,11,1
40,12269,8,32,1
43,4212,4,5,1
48,4813,2,37,1
46,2050,7,41,0
22,3152,6,22,0
55,13119,9,15,0
42,8689,9,41,0
51,12023,4,35,0
29,11542,5,16,1
39,14323,5,17,1
26,6787,8,3,0
37,12340,1,28,1
46,4089,6,19,1
61,4641,5,2,0
46,11881,2,39,1
62,1173,4,13,0
44,10616,7,27,0
34,8254,2,47,0
22,4903,6,43,0
69,8510,5,41,0
62,1448,1,24,0
30,10642,1,1,0
59,13365,8,37,1
32,6835,9,13,1
32,11678,7,5,0
35,1781,9,47,0
67,4568,2,23,1
19,9363,8,35,0
40,12961,6,16,1
60,11600,7,27,1
30,3283,7,45,0
60,1432,6,34,0
21,6135,4,1,1
64,11977,3,38,1
42,5945,9,20,0
28,14807,5,40,1
67,6705,1,2,1
65,14522,1,6,1
59,2859,8,0,0
29,10542,5,48,0
30,4919,5,45,0
26,11866,2,34,0
62,7390,8,34,0
55,1548,6,48,0
23,6060,1,15,0
60,4574,9,0,1
68,12830,6,1,1
60,1166,3,1,1
27,4512,6,2,0
40,12952,4,41,1
32,3400,9,34,0
62,4170,8,31,0
40,10839,2,15,1
57,4189,3,44,0
54,12937,8,48,0
51,14880,2,1,1
33,13640,8,36,1
62,3621,8,11,0
68,14812,5,1,1
58,6158,5,23,0
64,4401,8,1,1
49,7466,7,1,1
55,14809,8,28,1
57,7172,1,1,1
63,14026,7,14,1
22,1542,7,41,0
34,10531,2,37,1
39,14862,9,44,1
56,9142,6,20,0
58,12776,8,18,1
65,9759,6,15,1
35,4538,7,6,0
45,8012,3,28,1
30,11937,2,18,1
67,12866,4,32,1
59,2940,4,23,1
18,9117,5,48,0
67,7342,7,18,0
36,13970,3,4,1
51,2760,6,36,1
21,11421,8,24,1
60,6773,8,2,0
20,4945,9,27,0
58,3701,2,25,0
27,2028,4,10,0
45,7310,1,10,1
51,5480,7,6,1
56,4703,6,25,0
64,14866,3,46,1
36,8259,5,3,1
59,1741,3,18,1
69,10967,7,33,0
63,3234,8,9,0
53,2613,8,1,0
60,4536,9,6,1
20,1557,9,43,0
40,14830,4,34,0
34,14993,5,31,0
24,13402,9,14,1
43,8430,5,11,0
60,7062,3,46,1
35,10559,9,43,0
63,1857,8,12,1
63,12213,8,42,0
23,13526,6,7,1
48,2810,2,38,1
46,3356,6,20,1
26,5065,3,26,0
52,13349,2,16,1
34,13993,6,10,1
29,12631,8,7,1
53,4506,7,31,0
69,5387,4,9,1
65,8330,8,34,0
41,9938,8,27,0
27,7935,7,31,1
47,1240,2,3,1
46,14636,4,49,0
56,6020,3,26,1
27,8912,7,38,0
56,2152,3,42,0
45,10144,7,17,0
35,14960,8,31,1
58,4939,4,4,1
67,14775,7,36,0
34,3574,9,27,0
28,4300,7,38,0
18,12407,2,12,1
34,5837,9,21,1
53,9367,5,26,1
53,7947,6,8,1
63,7901,2,26,1
26,2076,7,16,0
62,1334,9,11,0
45,14186,2,11,1
65,13946,9,34,1
50,14864,5,27,1
20,7436,1,29,0
68,12503,5,26,1
25,13730,2,42,1
67,2730,8,31,0
23,6255,3,37,0
69,4853,9,39,0
23,14053,5,5,1
46,2724,3,30,0
54,1802,1,0,1
29,1911,4,42,0
26,13358,7,20,1
58,12170,3,11,1
66,14243,9,11,1
36,12696,5,36,1
34,4067,6,45,0
65,8021,7,21,0
61,9527,5,37,0
49,9187,2,15,1
52,13706,3,11,1
31,14612,9,38,1
66,13072,3,44,0
33,5332,2,13,0
38,3015,8,8,0
29,4659,8,1,1
41,13793,7,28,1
51,14268,2,34,0
25,1398,2,21,1
61,11850,3,4,1
38,12586,1,4,1
65,5097,5,43,1
25,9069,3,49,0
45,12448,4,19,1
33,1015,9,32,0
27,5374,7,43,0
69,6470,7,4,0
32,7513,3,6,0
21,2576,7,4,1
43,14250,9,0,1
32,12126,9,18,1
53,9569,1,8,1
49,6174,9,16,1
60,6485,3,38,0
55,10571,6,8,1
21,6915,2,15,1
58,12505,4,18,1
26,9945,3,46,1
52,2307,6,13,1
45,10850,1,35,1
54,5532,4,35,0
64,8106,1,43,0
26,6913,1,2,1
19,5774,4,25,1
20,13812,5,46,0
61,7214,7,10,1
65,1053,8,42,0
22,11252,3,27,0
27,6495,3,39,0
45,4642,4,42,1
32,14571,6,10,0
31,1079,2,11,1
63,11715,6,41,1
40,12310,6,26,1
30,6964,2,11,1
33,6609,5,32,0
47,8203,7,4,1
57,12794,9,20,1
25,8423,3,29,0
34,1285,7,32,0
47,12630,3,9,1
34,10768,2,0,1
52,10135,4,28,0
18,8963,8,6,1
66,8966,5,32,0
41,1227,8,0,0
65,2976,6,30,0
66,3218,1,47,0
42,10712,3,32,0
19,4316,8,2,1
42,2984,4,30,0
31,4464,2,1,0
56,13811,8,17,1
68,10942,5,39,1
50,4723,1,17,0
34,3345,8,23,0
48,7600,9,31,1
27,2460,8,23,0
23,8513,1,8,0
56,5573,6,11,0
42,2208,6,26,1
55,4795,7,38,1
54,3508,1,4,1
47,14410,8,34,1
51,11673,4,25,1
35,2667,4,9,1
41,10688,4,9,1
66,14580,6,2,1
44,8739,6,12,0
44,12035,6,21,1
56,13908,2,20,1
38,7539,5,33,0
36,10623,2,25,1
56,8003,6,9,0
40,11112,7,43,1
56,10121,6,19,1
65,13674,3,16,1
61,7677,5,23,0
64,4412,9,32,1
32,8706,6,42,0
60,11132,3,15,1
19,5309,9,46,0
52,7540,5,36,1
68,9783,1,48,1
37,1365,3,33,0
45,6911,3,42,0
32,3221,2,7,1
33,1272,2,14,0
50,4621,9,12,1
64,4642,3,24,0
29,5585,4,44,0
56,14928,6,48,1
56,1601,9,41,0
60,12334,1,27,0
37,9803,3,38,1
46,8478,3,35,1
60,1326,6,37,0
66,10898,9,9,1
20,13634,9,15,0
65,5261,5,12,1
22,3927,9,29,0
19,14039,6,12,1
40,14527,5,24,1
43,3108,8,40,0
43,2964,7,16,0
24,10401,7,5,0
27,5459,4,20,0
22,10215,1,20,0
64,6301,5,27,0
29,2754,9,11,0
49,3081,8,7,0
59,13692,4,36,1
48,14868,9,18,0
39,12136,6,46,0
34,7281,7,17,0
37,8865,8,19,1
37,11077,1,11,1
60,3075,4,4,1
25,5028,6,22,0
64,5201,4,42,0
51,13061,3,19,1
66,11014,5,8,1
40,12370,4,22,1
55,2256,5,37,1
45,9387,2,8,1
30,12248,3,39,1
46,6970,8,28,0
25,5297,8,36,0
28,3156,8,29,0
64,13830,3,12,1
62,6857,1,26,1
35,1040,2,16,0
67,14375,3,49,0
42,13006,2,3,1
66,14177,3,2,1
39,9873,7,44,0
62,3859,5,45,0
52,3462,5,43,1
46,3037,2,18,0
38,11611,9,0,1
24,2674,9,7,0
29,12043,1,1,1
53,1363,8,34,1
41,14547,8,2,1
49,3518,9,16,1
44,9691,2,43,1
49,4053,6,38,0
49,3470,2,30,0
49,1578,1,9,0
43,14499,7,9,1
28,9027,3,17,0
63,13056,8,38,1
35,6842,3,4,1
56,2257,2,5,1
22,7635,8,30,1
33,3972,8,35,0
28,6041,1,13,1
52,7674,1,32,1
65,14623,3,28,1
28,4985,4,18,1
59,3988,8,9,0
40,2524,8,22,1
51,7487,8,40,0
65,13645,7,7,1
34,13413,1,23,1
27,6839,1,5,1
35,9443,5,36,0
61,6672,5,26,1
25,1381,5,31,1
43,2804,1,42,0
20,2987,3,29,0
69,14004,1,46,1
41,6218,2,2,1
20,11691,8,9,1
55,3642,4,17,0
19,1023,4,12,1
52,1352,5,16,0
34,7216,2,15,0
26,13982,9,20,1
53,5088,9,11,1
39,13802,3,15,1
48,1770,1,13,0
51,14341,2,9,1
41,5753,8,16,0
26,6569,8,18,0
63,14768,2,8,1
60,12073,5,45,1
19,2747,9,5,0
38,10242,4,47,0
51,6475,1,17,1
44,1621,1,32,0
54,1018,6,4,0
24,11767,7,27,0
39,9985,9,42,0
21,4341,6,7,0
31,8726,5,33,1
51,14457,5,44,1
40,12931,3,15,1
61,2902,4,40,1
59,5637,3,13,0
42,13904,9,16,1
18,2940,7,48,0
68,2206,1,4,1
65,8837,5,28,1
32,5080,1,18,1
49,1164,4,25,0
31,7952,1,28,1
58,12949,9,10,1
38,12103,9,43,0
64,12357,4,24,1
24,14525,1,28,1
53,2211,6,17,0
38,4159,5,28,1
67,10673,4,38,1
57,2495,2,39,1
29,10984,6,40,0
32,14365,7,41,0
32,3419,1,29,0
34,8970,3,21,1
51,12919,7,31,0
61,8684,6,34,0
52,9556,2,36,1
56,8204,8,28,0
55,5214,6,46,0
31,1408,1,46,0
22,1362,7,44,0
47,4440,9,39,0
21,14245,8,40,0
32,6272,7,21,1
56,5418,8,46,0
52,1757,8,2,0
62,12557,4,45,0
27,12743,5,12,1
19,12183,5,1,1
61,8891,8,43,0
41,8645,9,49,0
45,9639,8,47,0
39,12393,2,8,1
61,3751,7,38,0
49,2791,3,0,1
48,8122,2,36,1
36,14971,2,16,1
68,3389,2,10,0
38,6386,3,10,1
20,9054,4,1,0
23,8505,6,7,1
49,13762,1,13,1
19,8582,8,45,0
41,1290,8,42,0
62,9363,4,3,1
44,14750,1,15,1
26,1300,6,6,1
30,9115,7,32,0
31,8432,1,24,0
68,4166,8,5,1
28,13168,4,7,1
31,12206,1,29,0
33,11496,9,6,1
27,2746,8,49,0
37,9706,9,18,1
33,9870,4,2,1
51,13171,8,9,1
33,12613,8,30,1
31,6007,2,46,0
45,11444,8,12,1
35,13977,6,30,1
43,1343,3,42,1
55,1028,8,8,0
24,12639,1,18,0
62,11344,2,26,0
51,8236,7,33,0
64,1106,8,35,0
66,6811,9,18,0
62,13389,1,17,0
24,14573,9,0,1
50,6783,2,28,0
52,11791,8,47,0
69,4360,7,11,1
67,1489,6,39,0
56,4760,6,5,0
38,13354,3,42,1
66,12414,5,18,1
45,9148,2,25,1
49,9469,5,37,1
61,5076,3,24,0
33,6959,9,16,1
27,10565,1,11,1
40,9819,3,19,1
65,3695,1,39,0
69,10362,9,27,1
67,13652,5,5,1
32,1677,7,47,0
60,12909,3,22,0
67,6811,9,30,1
23,12553,1,1,1
50,4401,1,32,0
56,3442,4,8,0
29,1554,6,25,0
69,9994,9,16,1
53,2162,9,16,1
48,1423,2,44,0
27,10468,5,29,0
51,9607,5,36,0
58,12184,2,47,1
27,14818,9,29,0
69,3005,9,45,0
28,11936,4,15,1
31,13864,3,20,0
20,3863,5,17,0
50,3012,5,26,0
24,13467,7,4,1
21,11022,8,12,0
56,5309,5,25,1
65,7581,8,19,0
27,8647,1,4,1
32,13440,9,12,1
33,8015,3,39,1
55,14228,7,36,1
21,14724,2,47,0
21,13132,2,40,1
53,4871,5,44,0
44,14434,7,25,1
39,7749,9,14,1
39,7011,3,8,1
34,2617,3,22,1
62,2643,4,44,0
51,11991,8,20,1
49,6698,2,35,0
69,10995,6,33,1
23,1953,8,1,1
50,12506,9,17,1
25,14075,2,26,1
67,6425,7,49,1
53,12399,3,0,1
22,10374,3,19,0
22,5247,5,22,0
64,8037,8,37,1
27,1908,5,49,0
57,7139,8,38,0
24,7599,4,27,1
29,12817,7,46,0
47,5429,5,28,0
42,9654,3,32,0
45,10684,5,48,0
60,6966,9,4,1
30,10241,7,33,1
64,12429,8,7,1
66,12629,9,45,0
39,14093,1,34,1
35,5534,7,18,0
44,7240,8,41,1
25,5489,8,10,1
23,4538,9,29,0
28,9458,6,48,1
46,7018,7,0,1
58,10750,8,42,1
22,6317,9,46,0
24,8208,2,16,0
39,11360,4,9,1
64,7568,4,11,1
21,11076,4,35,1
49,8422,1,29,1
36,13930,2,7,1
62,4539,9,32,1
50,3866,8,12,1
18,5278,1,33,1
63,3546,8,21,1
58,12710,3,42,1
61,12440,4,15,1
67,3117,8,9,1
58,2799,8,25,0
25,9314,3,39,1
49,1391,4,24,0
47,4298,3,36,1
63,14202,8,12,0
45,11607,8,40,0
58,5553,8,49,0
69,13232,1,2,1
49,4143,5,28,0
42,3559,1,3,0
51,7072,9,46,1
50,2095,7,37,1
30,11963,1,40,1
42,6894,9,21,1
59,5141,6,13,1
57,5688,9,0,0
56,12179,7,35,0
61,9964,7,23,1
66,5577,7,8,1
61,6528,8,18,1
65,2198,1,7,0
27,10642,4,1,1
48,5750,7,29,0
61,8871,9,29,1
28,6790,2,43,0
42,11476,6,0,1
63,4038,2,26,1
69,7830,4,40,0
62,10355,7,37,0
51,9255,2,0,1
37,11518,9,30,0
24,1049,6,35,0
50,13502,8,8,1
52,14948,9,2,1
46,7179,9,48,0
69,2674,3,42,1
29,11670,9,22,0
22,9696,4,7,1
29,2591,8,13,1
46,5344,6,37,1
52,1733,1,44,0
37,6956,8,12,0
54,3852,4,11,0
18,1467,1,38,0
33,3808,4,10,1
47,9701,3,11,1
26,8561,2,13,0
59,6559,8,11,1
27,3773,6,38,0
30,3857,8,8,0
65,4229,8,22,1
37,4165,5,19,0
46,6909,2,47,0
21,2509,5,34,0
63,13261,6,26,1
66,4510,8,33,0
45,1165,2,35,1
54,14367,7,1,1
30,4526,9,45,0
20,12633,9,42,0
54,10593,4,14,1
65,5003,6,20,1
36,6514,6,34,1
45,2414,7,43,1
36,10567,7,12,1
34,4153,2,33,0
35,12251,5,49,0
35,7689,1,24,1
40,9254,2,41,1
57,3749,6,48,0
67,4974,5,39,1
26,13842,8,21,1
46,4857,1,28,0
68,11387,9,3,1
59,10734,4,15,1
46,5403,1,27,0
19,8672,5,21,1
34,2828,9,12,0
62,9289,7,37,1
48,10517,3,17,1
45,9038,8,40,1
60,14353,2,28,1
65,14041,4,20,1
69,4455,7,43,0
56,12367,4,12,1
47,8503,9,26,0
52,3637,3,44,0
65,14947,1,40,1
68,3024,2,4,1
37,6151,9,8,1
33,3981,5,15,0
51,9870,5,46,0
31,2305,5,18,0
43,4101,1,22,0
37,10981,3,31,0
59,8014,3,2,0
68,7839,2,11,1
41,6684,7,39,1
60,4974,5,7,0
35,8115,1,41,0
60,3966,1,16,1
26,12088,4,10,0
36,6043,8,40,0
37,4220,9,32,0
59,2099,3,35,1
47,6077,8,48,1
43,13694,8,26,1
48,4652,7,30,1
52,5644,1,44,1
20,10862,7,8,0
57,7204,4,18,1
46,4202,1,24,0
23,9704,8,18,1
69,10275,3,37,1
18,5997,4,42,0
69,7523,1,9,1
41,2862,8,37,0
55,7490,8,8,0
51,8609,7,7,1
68,12806,3,39,0
24,10991,2,0,0
28,4958,4,20,0
28,13294,2,39,1
53,14702,1,3,1
37,14216,9,44,1
33,5008,5,17,1
22,2976,3,45,0
41,10350,3,41,0
47,14331,9,13,1
47,7470,1,19,0
56,10649,1,47,1
65,1653,3,35,0
64,6493,5,1,1
54,7286,1,47,1
50,4793,5,14,1
37,7537,5,17,1
39,9674,6,24,0
58,8130,8,29,1
38,2660,1,34,0
54,11730,9,7,1
44,12584,9,29,0
55,1950,1,24,0
52,9603,6,6,1
55,1353,6,16,1
57,3479,8,31,0
23,5098,8,24,0
49,8099,2,47,1
33,5080,9,27,0
45,5226,1,37,0
33,2098,5,7,1
44,2347,2,21,0
20,12741,1,37,0
66,2973,7,5,1
38,2023,9,11,1
55,5255,2,28,1
55,13047,8,29,1
47,7160,5,31,0
39,10610,6,7,1
36,5451,7,48,1
48,2055,4,25,0
37,12128,3,48,0
64,3530,2,20,1
36,11101,1,35,1
19,2647,4,12,0
57,3820,6,5,0
56,10048,3,21,1
44,8825,3,15,0
25,8682,8,17,1
62,5891,5,31,0
44,4009,2,16,1
32,1801,9,48,0
29,1341,1,39,0
64,5501,6,37,0
31,10588,5,13,0
24,2309,3,39,0
34,7703,1,39,0
43,1576,1,42,0
54,5316,5,43,0
37,5028,7,16,1
27,3194,8,16,0
36,5050,3,15,1
35,10395,7,16,0
47,6629,8,21,0
47,6416,3,27,1
42,14660,8,45,1
41,9682,5,14,1
27,7496,5,38,0
19,6106,8,21,0
55,11320,6,20,0
49,5965,6,10,1
52,3481,6,12,1
68,14434,1,35,1
54,12552,1,19,1
24,1739,3,36,0
24,1509,2,5,0
44,1593,9,0,1
27,11719,2,16,1
50,12859,4,21,1
60,9946,7,22,1
24,10654,7,5,0
23,13251,6,18,1
23,6293,5,29,0
30,13633,6,39,1
65,4002,3,45,0
30,9006,7,10,1
19,1104,6,16,0
36,10784,4,28,1
68,5883,2,47,0
36,12944,1,18,1
67,4822,9,46,1
55,8754,8,43,0
19,14766,4,47,1
68,6413,1,11,1
43,3842,4,20,0
23,1392,5,14,0
37,11224,1,29,1
40,7565,9,0,1
32,14788,7,16,1
23,5976,7,29,1
45,5313,1,20,0
52,3200,9,27,0
28,9881,8,19,0
25,14659,6,18,1
67,13999,4,23,1
66,7090,6,10,1
68,2660,4,25,0
68,12938,2,16,1
41,4962,9,39,0
38,8521,2,25,0
66,7393,7,44,0
53,10594,3,37,1
24,6037,4,14,1
22,7883,3,12,0
46,8312,3,16,1
33,11864,6,13,1
23,13116,6,18,1
31,9025,2,41,1
69,13379,1,26,1
19,4252,6,13,0
42,12541,1,1,1
48,14753,6,6,1
67,14992,6,0,1
67,4330,1,20,1
30,7627,5,31,1
35,7977,4,40,1
34,11541,6,38,0
62,8379,8,4,1
45,13775,1,27,1
29,4825,2,37,0
52,13771,2,10,1
39,13935,9,38,1
56,9742,6,48,1
18,2944,9,34,0
54,6469,4,12,1
38,9494,9,26,0
18,9609,9,0,0
21,3115,1,48,0
49,3104,9,39,0
18,6589,5,8,0
30,14464,7,35,0
63,13488,5,43,1
64,3646,2,5,1
34,1829,5,42,0
29,4110,1,10,1
24,6367,1,33,1
68,2137,2,38,1
20,14689,4,5,1
67,10931,9,35,0
43,11374,6,47,1
48,12102,9,2,1
53,14061,5,27,1
43,13246,9,5,0
20,6045,1,7,1
61,6242,1,23,0
45,3642,6,46,0
61,7356,2,14,1
34,1786,7,27,1
55,3549,9,8,0
64,4246,7,32,0
47,6394,9,27,1
19,6355,4,9,1
25,6665,7,24,0
31,13458,1,3,1
54,6772,6,30,0
52,11659,9,12,1
59,4608,6,25,1
56,6216,7,34,1
28,3068,1,6,1
32,3337,4,1,0
19,11861,7,8,0
54,2816,6,37,0
60,6201,9,16,1
49,11346,4,46,0
57,2802,3,40,0
30,2810,1,20,0
60,12184,8,28,1
34,7049,1,31,0
32,2921,5,38,0
50,7429,2,15,1
68,5716,6,35,1
33,14861,8,7,1
68,12022,4,20,1
30,12594,1,37,1
39,1727,7,41,0
40,13419,5,6,1
53,13626,2,12,1
60,9412,6,20,1
67,5877,6,4,1
67,9049,5,4,0
27,12088,6,40,1
34,13039,9,27,1
47,5172,9,32,1
30,8894,7,42,1
47,3652,3,3,1
63,13142,9,19,1
47,13879,7,36,0
24,10558,4,35,1
27,9523,1,39,1
52,8461,6,36,1
19,14463,6,37,1
47,8262,6,8,1
36,11917,4,39,0
56,2404,9,34,0
54,10149,5,31,1
20,4511,1,32,0
42,11560,4,26,1
51,6209,3,49,1
39,1528,8,37,0
55,10059,6,39,0
31,2936,7,32,0
56,1740,2,35,0
19,10498,1,23,0
